province_normalized,temp_avg,rainfall,latitude,longitude,date,year,month,year_month,accommodation_count,restaurants_count,entertainment_count,shops_count,healthcare_count,festival_count,video_count,total_views,avg_views,total_likes,avg_likes,video_count_month,total_views_month,avg_views_month,total_likes_month,avg_likes_month,population,grdp_billion_vnd,area_km2,population_density_per_km2,population_avg_thousand,region,distance_to_hanoi_km,distance_to_hcm_km,nearest_city,nearest_distance_km,trends_interest_total,trends_interest_avg,trends_active_destinations
Tây Ninh,26.316666666666663,305.1,11.0800527,106.2610531,2013-09-01,2013,9,2013-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,50.0,7.142857142857143,1.0
Tây Ninh,26.21935483870968,177.8,11.0800527,106.2610531,2013-10-01,2013,10,2013-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,44.44444444444444,6.349206349206349,1.0
Tây Ninh,26.53333333333333,114.9,11.0800527,106.2610531,2013-11-01,2013,11,2013-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,22.22222222222222,3.1746031746031744,1.0
Tây Ninh,25.896774193548385,10.0,11.0800527,106.2610531,2013-12-01,2013,12,2013-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,75.0,10.714285714285714,2.0
Tây Ninh,26.003225806451614,2.4,11.0800527,106.2610531,2014-01-01,2014,1,2014-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,150.0,21.428571428571427,2.0
Tây Ninh,26.90357142857143,0.8,11.0800527,106.2610531,2014-02-01,2014,2,2014-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,83.33333333333333,11.904761904761903,2.0
Tây Ninh,29.23225806451613,4.2,11.0800527,106.2610531,2014-03-01,2014,3,2014-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,53.33333333333333,7.619047619047619,2.0
Tây Ninh,28.956666666666667,141.3,11.0800527,106.2610531,2014-04-01,2014,4,2014-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,46.05263157894737,6.578947368421053,2.0
Tây Ninh,28.84193548387097,126.0,11.0800527,106.2610531,2014-05-01,2014,5,2014-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,40.78947368421053,5.827067669172933,2.0
Tây Ninh,27.6,250.6,11.0800527,106.2610531,2014-06-01,2014,6,2014-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,14.285714285714285,2.0408163265306123,1.0
Tây Ninh,26.741935483870968,321.2,11.0800527,106.2610531,2014-07-01,2014,7,2014-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,47.61904761904761,6.802721088435374,2.0
Tây Ninh,26.89032258064516,224.7,11.0800527,106.2610531,2014-08-01,2014,8,2014-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,27.27272727272727,3.8961038961038956,1.0
Tây Ninh,26.6,219.1,11.0800527,106.2610531,2014-09-01,2014,9,2014-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,66.66666666666666,9.523809523809522,2.0
Tây Ninh,26.37741935483871,243.1,11.0800527,106.2610531,2014-10-01,2014,10,2014-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,36.36363636363637,5.194805194805196,1.0
Tây Ninh,26.85333333333333,99.2,11.0800527,106.2610531,2014-11-01,2014,11,2014-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,51.515151515151516,7.359307359307359,2.0
Tây Ninh,26.238709677419354,58.3,11.0800527,106.2610531,2014-12-01,2014,12,2014-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,68.18181818181819,9.740259740259742,2.0
Tây Ninh,26.361290322580647,5.5,11.0800527,106.2610531,2015-01-01,2015,1,2015-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,90.0,12.857142857142858,2.0
Tây Ninh,26.892857142857142,2.0,11.0800527,106.2610531,2015-02-01,2015,2,2015-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,40.0,5.714285714285714,1.0
Tây Ninh,29.148387096774197,1.1,11.0800527,106.2610531,2015-03-01,2015,3,2015-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,40.78947368421053,5.827067669172933,2.0
Tây Ninh,29.683333333333334,58.7,11.0800527,106.2610531,2015-04-01,2015,4,2015-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,43.80952380952381,6.258503401360544,2.0
Tây Ninh,29.70967741935484,108.9,11.0800527,106.2610531,2015-05-01,2015,5,2015-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,28.205128205128204,4.029304029304029,2.0
Tây Ninh,28.146666666666665,229.8,11.0800527,106.2610531,2015-06-01,2015,6,2015-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,30.0,4.285714285714286,2.0
Tây Ninh,27.496774193548383,195.5,11.0800527,106.2610531,2015-07-01,2015,7,2015-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,40.78947368421053,5.827067669172933,2.0
Tây Ninh,27.17419354838709,268.3,11.0800527,106.2610531,2015-08-01,2015,8,2015-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,26.608187134502923,3.801169590643275,2.0
Tây Ninh,26.85,274.2,11.0800527,106.2610531,2015-09-01,2015,9,2015-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,72.05882352941177,10.294117647058824,3.0
Tây Ninh,26.887096774193548,202.6,11.0800527,106.2610531,2015-10-01,2015,10,2015-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,83.33333333333333,11.904761904761903,3.0
Tây Ninh,27.02,154.6,11.0800527,106.2610531,2015-11-01,2015,11,2015-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,73.33333333333333,10.476190476190476,3.0
Tây Ninh,27.161290322580644,34.0,11.0800527,106.2610531,2015-12-01,2015,12,2015-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,26.666666666666668,3.8095238095238098,2.0
Tây Ninh,28.200000000000003,1.9,11.0800527,106.2610531,2016-01-01,2016,1,2016-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,53.84615384615385,7.6923076923076925,2.0
Tây Ninh,28.17241379310345,0.0,11.0800527,106.2610531,2016-02-01,2016,2,2016-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,53.809523809523796,7.687074829931971,2.0
Tây Ninh,28.98064516129032,0.0,11.0800527,106.2610531,2016-03-01,2016,3,2016-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,29.166666666666664,4.166666666666666,2.0
Tây Ninh,30.776666666666664,6.8,11.0800527,106.2610531,2016-04-01,2016,4,2016-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,48.963133640552996,6.9947333772218565,3.0
Tây Ninh,29.78064516129032,172.9,11.0800527,106.2610531,2016-05-01,2016,5,2016-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,25.925925925925924,3.7037037037037033,2.0
Tây Ninh,27.5,219.3,11.0800527,106.2610531,2016-06-01,2016,6,2016-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,8.333333333333332,1.1904761904761902,2.0
Tây Ninh,27.041935483870965,248.8,11.0800527,106.2610531,2016-07-01,2016,7,2016-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,17.391304347826086,2.484472049689441,2.0
Tây Ninh,27.40322580645161,192.7,11.0800527,106.2610531,2016-08-01,2016,8,2016-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,28.5,4.071428571428571,2.0
Tây Ninh,26.72,316.9,11.0800527,106.2610531,2016-09-01,2016,9,2016-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,66.3157894736842,9.473684210526315,2.0
Tây Ninh,26.1,414.7,11.0800527,106.2610531,2016-10-01,2016,10,2016-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,57.89473684210526,8.270676691729323,2.0
Tây Ninh,26.64,204.0,11.0800527,106.2610531,2016-11-01,2016,11,2016-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,48.161764705882355,6.880252100840337,2.0
Tây Ninh,25.76774193548387,171.5,11.0800527,106.2610531,2016-12-01,2016,12,2016-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,46.66666666666667,6.666666666666667,2.0
Tây Ninh,26.45483870967742,52.0,11.0800527,106.2610531,2017-01-01,2017,1,2017-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,57.142857142857146,8.16326530612245,2.0
Tây Ninh,27.103571428571428,40.7,11.0800527,106.2610531,2017-02-01,2017,2,2017-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,65.21739130434783,9.316770186335404,2.0
Tây Ninh,28.496774193548383,45.7,11.0800527,106.2610531,2017-03-01,2017,3,2017-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,33.33333333333333,4.761904761904761,2.0
Tây Ninh,28.396666666666665,139.0,11.0800527,106.2610531,2017-04-01,2017,4,2017-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,43.24324324324324,6.177606177606178,2.0
Tây Ninh,27.66774193548387,364.8,11.0800527,106.2610531,2017-05-01,2017,5,2017-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,47.35166793990323,6.764523991414747,3.0
Tây Ninh,27.36,264.0,11.0800527,106.2610531,2017-06-01,2017,6,2017-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,16.344086021505376,2.334869431643625,2.0
Tây Ninh,26.770967741935483,408.3,11.0800527,106.2610531,2017-07-01,2017,7,2017-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,18.945868945868945,2.7065527065527064,2.0
Tây Ninh,26.76129032258065,382.3,11.0800527,106.2610531,2017-08-01,2017,8,2017-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,36.0,5.142857142857143,2.0
Tây Ninh,27.02,296.5,11.0800527,106.2610531,2017-09-01,2017,9,2017-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,60.0,8.571428571428571,2.0
Tây Ninh,26.432258064516127,330.3,11.0800527,106.2610531,2017-10-01,2017,10,2017-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,46.15384615384615,6.593406593406593,2.0
Tây Ninh,26.53,126.8,11.0800527,106.2610531,2017-11-01,2017,11,2017-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,47.96387520525452,6.851982172179217,4.0
Tây Ninh,26.26451612903226,55.6,11.0800527,106.2610531,2017-12-01,2017,12,2017-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,33.9080459770115,4.8440065681445,2.0
Tây Ninh,27.04516129032258,34.8,11.0800527,106.2610531,2018-01-01,2018,1,2018-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,38.70967741935485,5.529953917050692,2.0
Tây Ninh,27.20357142857143,1.9,11.0800527,106.2610531,2018-02-01,2018,2,2018-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,48.891625615763544,6.9845179451090775,2.0
Tây Ninh,28.40967741935484,35.5,11.0800527,106.2610531,2018-03-01,2018,3,2018-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,30.260047281323878,4.322863897331983,3.0
Tây Ninh,29.756666666666668,34.8,11.0800527,106.2610531,2018-04-01,2018,4,2018-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,52.22222222222222,7.4603174603174605,3.0
Tây Ninh,28.293548387096774,194.1,11.0800527,106.2610531,2018-05-01,2018,5,2018-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,28.454106280193237,4.064872325741891,2.0
Tây Ninh,27.1,230.6,11.0800527,106.2610531,2018-06-01,2018,6,2018-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,14.973262032085561,2.1390374331550803,2.0
Tây Ninh,26.98709677419355,289.3,11.0800527,106.2610531,2018-07-01,2018,7,2018-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,28.502844950213372,4.0718349928876245,3.0
Tây Ninh,26.864516129032257,334.3,11.0800527,106.2610531,2018-08-01,2018,8,2018-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,27.651515151515152,3.9502164502164505,2.0
Tây Ninh,26.55666666666667,316.9,11.0800527,106.2610531,2018-09-01,2018,9,2018-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,71.41215106732348,10.201735866760497,3.0
Tây Ninh,26.861290322580647,213.2,11.0800527,106.2610531,2018-10-01,2018,10,2018-10,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,64.28571428571428,9.183673469387754,3.0
Tây Ninh,27.12333333333333,231.0,11.0800527,106.2610531,2018-11-01,2018,11,2018-11,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,51.14942528735632,7.307060755336617,3.0
Tây Ninh,27.26129032258065,73.0,11.0800527,106.2610531,2018-12-01,2018,12,2018-12,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11607.0,72427.68,44949.0,3735.0,16789.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,52.38095238095238,7.482993197278911,3.0
Tây Ninh,27.35483870967742,7.3,11.0800527,106.2610531,2019-01-01,2019,1,2019-01,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,35.978835978835974,5.139833711262282,2.0
Tây Ninh,28.303571428571427,3.0,11.0800527,106.2610531,2019-02-01,2019,2,2019-02,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,56.04354354354355,8.006220506220506,3.0
Tây Ninh,28.97741935483871,28.3,11.0800527,106.2610531,2019-03-01,2019,3,2019-03,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,49.958891237961005,7.136984462565858,3.0
Tây Ninh,30.433333333333334,99.6,11.0800527,106.2610531,2019-04-01,2019,4,2019-04,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,47.222222222222214,6.746031746031745,3.0
Tây Ninh,28.72258064516129,212.6,11.0800527,106.2610531,2019-05-01,2019,5,2019-05,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,42.55722114764667,6.079603021092382,3.0
Tây Ninh,27.62333333333333,227.4,11.0800527,106.2610531,2019-06-01,2019,6,2019-06,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,40.833333333333336,5.833333333333334,3.0
Tây Ninh,27.387096774193548,292.3,11.0800527,106.2610531,2019-07-01,2019,7,2019-07,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,31.62393162393162,4.517704517704518,3.0
Tây Ninh,27.16774193548387,341.8,11.0800527,106.2610531,2019-08-01,2019,8,2019-08,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,51.600284495021334,7.371469213574477,3.0
Tây Ninh,26.703333333333333,409.1,11.0800527,106.2610531,2019-09-01,2019,9,2019-09,384.0,46.0,10.0,8.0,18.0,6.0,100,6392797,63927.97,78477,784.77,0.0,0.0,0.0,0.0,0.0,11717.0,82722.02,44949.0,3770.0,16951.0,ĐÔNG NAM BỘ,1107.1,49.4,TP.HCM,1107.1,62.50000000000001,8.928571428571429,3.0
