province,region,hashtag_query,video_id,title,channel_title,published_at,views,likes,comments,url,province_normalized
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,MQYXu0Obt8M,Khánh Hòa phát cảnh báo về nguy cơ lũ mới sau ba ngày mưa lớn dồn dập,Little Saigon TV Official,2025-12-10T04:00:32Z,7698,118,3,https://www.youtube.com/watch?v=MQYXu0Obt8M,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,MutX5cgYzso,Khánh Hòa: Công bố tình huống khẩn cấp về thiên tai,Báo Sài Gòn Giải Phóng ,2025-11-24T11:57:27Z,18443,43,0,https://www.youtube.com/watch?v=MutX5cgYzso,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,aar9KqpIOGk,"🔴 TRỰC TIẾP: Khánh Hòa, Gia Lai, Phú Yên cũ ngập lụt lịch sử, người dân căng mình ứng phó",Báo Thanh Niên,2025-11-20T11:28:58Z,95622,434,0,https://www.youtube.com/watch?v=aar9KqpIOGk,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,nHnJ-GWQ7Ak,Khánh Hòa có thể xuất hiện 1 đợt lũ từ 9-11/12 #nongnghiepmientay,Nông nghiệp Miền Tây,2025-12-10T08:33:50Z,18076,103,0,https://www.youtube.com/watch?v=nHnJ-GWQ7Ak,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,K0QbecYBPTU,"Lũ lụt cuốn trôi nhà cửa của người dân Khánh Hoà, trong vài tiếng đồng hồ mất trắng tay | Khương Dừa",KHƯƠNG DỪA CON,2025-12-01T00:00:19Z,68479,2036,103,https://www.youtube.com/watch?v=K0QbecYBPTU,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,TfIeusZZr1Q,"Nhiều nơi ở Khánh Hòa lại chìm trong biển nước, cầu biến mất, lũ chảy xiết ""nuốt chửng"" đường xá",VẤN ĐỀ HÔM NAY,2025-12-11T07:54:42Z,49933,1298,2,https://www.youtube.com/watch?v=TfIeusZZr1Q,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,LY4p_e4C3lc,"Khánh Hòa hứng mưa lớn khổng lồ, cảnh báo nguy cơ ngập lụt và sạt lở tăng cao",Tạp chí VietTimes,2025-12-03T08:46:00Z,23089,28,0,https://www.youtube.com/watch?v=LY4p_e4C3lc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,RW01KaCsM8c,"Lũ rút, người dân Khánh Hòa trở về trong cảnh tan hoang | VTV4",VTV4,2025-11-22T17:14:07Z,60829,144,0,https://www.youtube.com/watch?v=RW01KaCsM8c,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,iA-Z7kizEvE,"Khánh Hòa, Đắk Lắk ngập sâu, trắng đêm ứng cứu người dân vùng lũ | VTV24",VTV24,2025-11-20T01:30:41Z,139848,359,0,https://www.youtube.com/watch?v=iA-Z7kizEvE,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,irwQoj20oPk,"[FLYCAM] Ngập lụt ở Khánh Hòa: Nước chảy xiết, quân đội gấp rút cứu hộ suốt đêm ngày",Báo Thanh Niên,2025-11-20T11:45:07Z,65218,217,0,https://www.youtube.com/watch?v=irwQoj20oPk,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,7H0K8VSN7o0,"🆘 TIN LŨ KHẨN 20/11: Khánh Hòa chìm trong nước lũ: 10 người chết, hơn 9.000 nhà bị ngập",Tạp chí VietTimes,2025-11-20T07:54:42Z,23046,265,0,https://www.youtube.com/watch?v=7H0K8VSN7o0,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,Xo3LyMrktqc,TỈNH KHÁNH HÒA ĐIỀU TRA VIỆC VẬN HÀNH XẢ LŨ CÁC HỒ CHỨA NƯỚC,HTV Tin Tức,2025-12-09T04:20:20Z,9343,0,0,https://www.youtube.com/watch?v=Xo3LyMrktqc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,fHsdmvZ7O-M,Vì sao Chủ tịch UBND tỉnh Khánh Hòa yêu cầu công an vào cuộc vụ xả lũ gây ngập nặng,Thể Thao Văn Hóa,2025-12-09T08:34:48Z,35533,2067,16,https://www.youtube.com/watch?v=fHsdmvZ7O-M,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,-bObAxcz48I,"Khánh Hòa ngập sâu do mưa lũ, người dân leo lên mái nhà cầu cứu",Báo Tuổi Trẻ,2025-11-17T09:00:00Z,42779,129,0,https://www.youtube.com/watch?v=-bObAxcz48I,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,Cx475vVN0AY,Thiệt hại mưa lũ ở Khánh Hòa: Số người chết tăng lên 22 người,Báo Thanh Niên,2025-11-25T12:45:07Z,48804,77,0,https://www.youtube.com/watch?v=Cx475vVN0AY,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,R6PN6LjFYmU,"Khánh Hòa cảnh báo mưa lớn 3 ngày, hồ chứa nước được yêu cầu xả lũ | Tin nhanh",Báo Pháp Luật TP HCM,2025-12-10T09:30:06Z,4759,14,0,https://www.youtube.com/watch?v=R6PN6LjFYmU,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,G30Erv_M-Vs,Khánh Hoà căng mình cứu dân trong lũ dữ | VTV4,VTV4,2025-11-21T09:21:00Z,100814,135,0,https://www.youtube.com/watch?v=G30Erv_M-Vs,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,7DzWDRQ4gdA,"Mưa lớn liên tục, nhiều khu vực phía Nam Khánh Hòa ngập sâu | Tin tức",Báo Người Lao Động,2025-12-11T00:30:16Z,6960,31,0,https://www.youtube.com/watch?v=7DzWDRQ4gdA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,oNj6JkcEwAc,"Hồ Sông Cái lớn nhất Khánh Hòa tăng xả lũ vượt 2.000 m³/giây, chính quyền khẩn trương sơ tán dân",Báo Thanh Niên,2025-11-20T04:45:06Z,64177,155,0,https://www.youtube.com/watch?v=oNj6JkcEwAc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,Llt91oxgwZ8,"Nhà cửa tan hoang, người dân Khánh Hòa kiệt sức sau lũ lịch sử | Tin nhanh",Báo Pháp Luật TP HCM,2025-11-23T05:36:00Z,9306,20,0,https://www.youtube.com/watch?v=Llt91oxgwZ8,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,y3o4L31Ef6M,Khánh Hòa nguy cơ ‘lũ chồng lũ’ khi dự báo mưa lớn tiếp tục được cảnh báo | Tin nhanh,Báo Pháp Luật TP HCM,2025-11-18T15:05:01Z,10837,27,0,https://www.youtube.com/watch?v=y3o4L31Ef6M,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,jbKbx3R43Ag,"Lũ dữ, sạt lở nguy hiểm bủa vây Khánh Hòa: Thêm một người mất tích",Báo Sức khỏe & Đời sống,2025-11-18T07:00:41Z,6550,14,0,https://www.youtube.com/watch?v=jbKbx3R43Ag,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,d_FiXYDz6f4,"Khánh Hòa ngập lụt, sạt lở: Hàng trăm người được giải cứu, nhiều tuyến đường bị chia cắt | BXD",Báo Xây dựng,2025-11-17T12:30:55Z,13194,26,0,https://www.youtube.com/watch?v=d_FiXYDz6f4,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,zeLnd-SBqMo,"“Bom nước” trút xuống Khánh Hòa lại ngập sâu, lũ trên sông cuồn cuộn dâng cao",Thể Thao Văn Hóa,2025-12-11T08:24:34Z,5458,269,2,https://www.youtube.com/watch?v=zeLnd-SBqMo,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,_TIiNFWgDCI,Ấm áp nghĩa tình trong mưa lũ | Khởi động ngày mới 19.11.2025,Truyền hình Khánh Hòa,2025-11-18T23:30:06Z,5279,26,0,https://www.youtube.com/watch?v=_TIiNFWgDCI,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,p4_SnFsypGQ,"Mưa lớn ở Khánh Hòa gây ngập sâu nhiều nơi, sạt lở đặc biệt nghiêm trọng trên đèo Khánh Lê | VOV",Báo Điện tử Tiếng nói Việt Nam (VOV),2025-11-18T04:14:52Z,8829,14,0,https://www.youtube.com/watch?v=p4_SnFsypGQ,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,0ftp7wGQESc,"Dòng nước lũ ở Khánh Hòa làm tê liệt đường sắt Bắc - Nam, ngập úng sâu cả mét | Tin nhanh",Báo Pháp Luật TP HCM,2025-11-17T08:05:06Z,4239,3,0,https://www.youtube.com/watch?v=0ftp7wGQESc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,A0lqeA28zgA,"Mưa lũ 'nuốt chửng' Khánh Hòa, hàng loạt hộ dân 'mắc kẹt' kêu cứu tuyệt vọng trên nóc nhà",Tiền Phong TV,2025-11-17T09:48:21Z,53426,209,13,https://www.youtube.com/watch?v=A0lqeA28zgA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,SuuV9nsSbbM,"Khánh Hòa ngập sâu, sạt lở: Nhiều khu vực bị cô lập, lực lượng chức năng chạy đua giải cứu | THCL",Thương hiệu & Công luận TV,2025-11-17T10:23:10Z,4579,9,0,https://www.youtube.com/watch?v=SuuV9nsSbbM,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,JDG_Yq4fS5s,"Cảnh tượng chưa từng thấy ở Khánh Hòa: Mưa lũ nhấn chìm khu công nghiệp, 5.000 công nhân nghỉ việc",Tiền Phong TV,2025-11-17T10:11:56Z,38881,134,5,https://www.youtube.com/watch?v=JDG_Yq4fS5s,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,2uqPLkRM5a4,"Lũ ở Khánh Hòa dâng lên liên tục, phá vỡ kỷ lục 39 năm",VẤN ĐỀ HÔM NAY,2025-11-20T05:34:17Z,47705,3924,7,https://www.youtube.com/watch?v=2uqPLkRM5a4,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,LO8nZ28gVZA,[FLYCAM] Khánh Hòa chìm trong biển nước những ngày mưa lũ,Báo Thanh Niên,2025-11-18T05:46:46Z,25817,101,0,https://www.youtube.com/watch?v=LO8nZ28gVZA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,FXdjJ8tj7j8,Khánh Hòa: Đẩy nhanh công tác tìm kiếm cứu nạn trên đèo Khánh Sơn | Cụm tin | VTV24,VTV24,2025-11-18T09:00:29Z,105839,113,0,https://www.youtube.com/watch?v=FXdjJ8tj7j8,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,dTwqvbzMjkY,"Khánh Hòa chấn động: Tây Nha Trang chìm sâu 4 mét, hàng loạt khu dân cư bị vây kín trong biển lũ",Báo Pháp luật Việt Nam,2025-11-21T06:28:40Z,5422,138,1,https://www.youtube.com/watch?v=dTwqvbzMjkY,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,O2F45OetvO8,"Khánh Hòa công bố tình huống thiên tai khẩn cấp: Đèo gãy, đường nứt, taluy đổ sập dài hàng chục km",Tiền Phong TV,2025-11-25T07:13:55Z,9992,80,1,https://www.youtube.com/watch?v=O2F45OetvO8,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,mJ1_Ip7hBIc,Khánh Hòa: Công bố tình huống khẩn cấp về thiên tai lần 2,Báo Sài Gòn Giải Phóng ,2025-12-07T03:32:50Z,25375,29,0,https://www.youtube.com/watch?v=mJ1_Ip7hBIc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,eFA9e-YZqfs,"Lũ vừa rút, bàng hoàng cảnh tượng ở Khánh Hòa ngay lúc này",Báo Nghệ An,2025-11-22T03:37:42Z,54271,2189,1,https://www.youtube.com/watch?v=eFA9e-YZqfs,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#khanhhoa,fwOEJowwgAg,Nóng: Khánh Hòa lên tiếng trước tin đồn vớt 50 thi thể ở xã Diên Điền | Vấn đề hôm nay,VẤN ĐỀ HÔM NAY,2025-11-21T10:15:20Z,36582,1085,4,https://www.youtube.com/watch?v=fwOEJowwgAg,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,aKkhFJcNaEM,NINH THUẬN MƯA LỚN NGÀY 10/12/2025,CÚ ĐẤM THÉP TV,2025-12-10T11:30:46Z,45273,830,18,https://www.youtube.com/watch?v=aKkhFJcNaEM,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,XNxXZp1uS7w,"Mưa lớn dồn dập nhấn chìm nhiều nơi ở Ninh Thuận cũ, loạt điểm ngập và sạt lở taluy xuất hiện",Báo Sức khỏe & Đời sống,2025-12-10T11:17:51Z,3463,22,0,https://www.youtube.com/watch?v=XNxXZp1uS7w,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,lUTLqKGZ6Go,Lũ  về trên quê hương Ninh Thuận. #kyucninhthuan #ninhquy #phuocson #ninhthuận,Ký ức Ninh Thuận ,2025-11-17T06:05:10Z,1156,10,0,https://www.youtube.com/watch?v=lUTLqKGZ6Go,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,TjtMgHKhli8,"Ninh Thuận cũ - nơi ""khô hạn nhất nước"" nay lại bất ngờ ngập sâu, nước chảy siết",Báo Sức khỏe & Đời sống,2025-12-10T11:37:33Z,9689,37,1,https://www.youtube.com/watch?v=TjtMgHKhli8,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,ZGKRJI4yRZA,"Lũ rút, đường ở Ninh Thuận cũ lộ ra nhiều đoạn gãy, trụ điện đổ la liệt",Tuổi Trẻ Media,2025-11-22T07:00:28Z,79443,67,0,https://www.youtube.com/watch?v=ZGKRJI4yRZA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,xKNugDZw7GM,Ninh Thuận Lại Ngập Lụt Ngày 20/11 | Mưa Lớn  Kéo Dài Khiến Tình Hình Càng Lúc Càng Phức Tạp !,Ca Lang Thang 85 Vlog,2025-11-20T11:15:39Z,13682,96,36,https://www.youtube.com/watch?v=xKNugDZw7GM,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,5lcPLUqLhIQ,"Ninh Thuận cũ oằn mình trong mưa lớn, ngập úng diện rộng, sạt lở taluy gây nguy hiểm",Tạp chí VietTimes,2025-12-10T11:09:04Z,2311,2,0,https://www.youtube.com/watch?v=5lcPLUqLhIQ,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,ZHkOY9R-66Y,"Ninh Thuận cũ - “nơi khô hạn nhất nước” nay lại ngập sâu, nước chảy nước dâng cao chảy siết",Tạp chí VietTimes,2025-12-10T11:46:00Z,9242,31,0,https://www.youtube.com/watch?v=ZHkOY9R-66Y,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,Qsh0KmE-1Pg,"Lũ rút, đường ở Ninh Thuận cũ lộ ra nhiều đoạn gãy, trụ điện đổ la liệt",Báo Tuổi Trẻ,2025-11-22T02:45:03Z,5797,56,0,https://www.youtube.com/watch?v=Qsh0KmE-1Pg,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,w2HEoHA6C3Q,Tập 31: Hết mùa mưa lại qua mùa gió có ảnh hưởng gì đến cây nho không? #nho #hanhtrinh #0355493505,Bác Sĩ Cây Nho Ninh Thuận,2025-12-16T09:12:57Z,751,5,1,https://www.youtube.com/watch?v=w2HEoHA6C3Q,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,MSqXoeyx_Vc,"Tường thuật từ tâm lũ sông Dinh Phan Rang: Nhà ngập sâu, vật nuôi được đưa ra quốc lộ",Báo Tuổi Trẻ,2025-11-20T10:00:45Z,64764,181,0,https://www.youtube.com/watch?v=MSqXoeyx_Vc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,UsnIArMLNmA,🔴PHAN RANG NINH THUẬN CŨ Ngập Sâu Sau Cơn Mưa Cực Lớn Ngày 10/12,KHÁM PHÁ CÙNG DƯƠNG,2025-12-11T10:11:22Z,24703,0,11,https://www.youtube.com/watch?v=UsnIArMLNmA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,tYtSWkdAR4A,Nước lũ dâng cao tràn qua khu công nghiệp ở Ninh Thuận,Hoà DG,2025-11-17T05:01:54Z,9838,30,1,https://www.youtube.com/watch?v=tYtSWkdAR4A,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,HYeBGI9YSWU,Mưa Lớn 2 Ngày Liên Tiếp Gây Ngập Nặng Ở Ninh Thuận – Khánh Hòa | Nguy Cơ Lũ Tăng Cao!,Ca Lang Thang 85 Vlog,2025-11-17T13:23:11Z,8803,74,41,https://www.youtube.com/watch?v=HYeBGI9YSWU,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,8HOe_SeOLnM,"Lũ tại Ninh Thuận, một năm toàn thiên tai bão lũ",SỨC KHỎE HẠNH PHÚC VN,2025-11-17T04:43:46Z,1857,9,2,https://www.youtube.com/watch?v=8HOe_SeOLnM,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,bGolpyC1RkA,Ninh Thuận 21/11: Lũ Đã Rút Nhưng Hậu Quả Quá Khủng Khiếp | Toàn Cảnh Sau Thiên Tai,Ca Lang Thang 85 Vlog,2025-11-21T12:48:26Z,50568,348,85,https://www.youtube.com/watch?v=bGolpyC1RkA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,LdPie0Z8zFM,Ninh Thuận Thất Thủ Người Dân Cõng Nhau Chạy Lũ Cứu Trợ Nhà Sập Bị Sóng Biển Đánh Hết Đồ Phú Yên,Đỗ Hoài Thương,2025-11-17T12:34:27Z,233341,3541,263,https://www.youtube.com/watch?v=LdPie0Z8zFM,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,o0xtLmv9Wds,"Lũ Tràn Lịch Sử Về Ninh Thuận, Cô Bé Trong Căn Nhà Nước Chảy Mạnh #382",Lộc Lê Chia Sẻ Yêu Thương,2025-11-17T23:30:30Z,16189,179,17,https://www.youtube.com/watch?v=o0xtLmv9Wds,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,9XKiewck37Q,"Mưa trút xối xả, nhiều khu vực Ninh Thuận cũ ngập nặng, taluy sạt lở nguy hiểm",Báo Tiền Phong News,2025-12-10T15:33:00Z,3402,7,0,https://www.youtube.com/watch?v=9XKiewck37Q,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,hk1smJie9dU,Bí Mật Dưới Lòng Đất Ninh Thuận Khiến Bão Lớn Tan Biến Ngay Lập Tức,Hành Tinh Bí Ẩn,2025-12-07T04:00:56Z,34242,543,81,https://www.youtube.com/watch?v=hk1smJie9dU,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,VsWrhy2POKQ,"Flycam toàn cảnh vùng hạ du Phan Rang giữa biển nước, hàng nghìn ngôi nhà bị nhấn chìm- PLO",Báo Pháp Luật TP HCM,2025-11-20T03:10:59Z,7574,10,0,https://www.youtube.com/watch?v=VsWrhy2POKQ,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,kL3dTXzchDI,Quá Xúc Động: Chợ 0 Đồng Giữa Tâm Lũ Ninh Thuận – Tình Người Vỡ Oà,Ký ức Ninh Thuận ,2025-12-04T01:04:11Z,466,20,20,https://www.youtube.com/watch?v=kL3dTXzchDI,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,Dg1a9ccGNcw,Cập Nhật Mưa Lũ Trên Sông Dinh Ninh Thuận | Hình Ảnh Thực Tế Hôm Nay ,Ký ức Ninh Thuận ,2025-11-19T10:24:00Z,205,8,2,https://www.youtube.com/watch?v=Dg1a9ccGNcw,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,Yyaz4LDqLXA,Ninh Thuận cũ - “khô hạn nhất nước” bất ngờ chìm sâu trong biển nước,Báo Tiền Phong News,2025-12-10T14:46:00Z,2237,4,0,https://www.youtube.com/watch?v=Yyaz4LDqLXA,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,dWT8oi6Hsmw,ôi lũ lụt Ninh Thuận quê tôi,HỒNG Huy Vlog,2025-11-21T16:34:16Z,2894,9,0,https://www.youtube.com/watch?v=dWT8oi6Hsmw,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,dy2qjBxuGN0,Xổ số Ninh Thuận ngày 5 tháng 12 | XSNT - KQXSNT - SXNT | Xổ số kiến thiết Ninh Thuận hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-05T10:26:01Z,8454,7,0,https://www.youtube.com/watch?v=dy2qjBxuGN0,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,a8NNC8tZryc,"Lũ Lụt Lịch Sử Nhất Từ Trước Đến Nay Tại Ninh Thuận , Người Dân Khóc Không Thành Tiếng",Hoàng khang vlog,2025-11-20T09:00:01Z,7692,79,10,https://www.youtube.com/watch?v=a8NNC8tZryc,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,LBuC7QmvmeU,"Đến Ninh Thuận Khám Phá Hòn Đỏ, Cảng Cá Mỹ Tân và Cánh Đồng Muối Đầm Vua #dalatv #ninhthuan ",DALA TV,2025-11-18T08:00:06Z,2640,28,13,https://www.youtube.com/watch?v=LBuC7QmvmeU,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,zuz4j8UsR6U,Hỗ Trợ Bà Con Ninh Thuận Sau Đợt Lũ 20/11 | Chung Tay Cứu Trợ Khẩn Cấp,Ca Lang Thang 85 Vlog,2025-11-30T13:31:46Z,1462,43,52,https://www.youtube.com/watch?v=zuz4j8UsR6U,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,hKYoPbUtqro,Tin Khẩn / Ninh Thuận Thất Thủ/ Mùa Mưa Lũ Miền Trung . #tintuc,YOUTUBE _  BẠCH LONG NINH THUẬN ,2025-11-20T01:38:34Z,4272,43,4,https://www.youtube.com/watch?v=hKYoPbUtqro,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,EzYmWbx4w8w,"Hồ thủy lợi 85 triệu m³ ở Ninh Thuận vừa khánh thành vài tháng đã nứt, thấm thân đập",Tạp chí VietTimes,2025-12-09T10:11:54Z,1395,1,0,https://www.youtube.com/watch?v=EzYmWbx4w8w,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,Xx8fSgAqxw8,Cập Nhật Mưa Lũ Tại Ninh Thuận!,DI ĐỘNG NINH THUẬN,2025-11-17T07:16:41Z,757,5,2,https://www.youtube.com/watch?v=Xx8fSgAqxw8,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,5lZ8BxNf8gg,sangtraan đi Ninh Thuận | Tập 2: Lễ hội Kate,sangtraan,2025-11-19T11:00:09Z,97909,3459,152,https://www.youtube.com/watch?v=5lZ8BxNf8gg,Khánh Hoà
Khánh Hoà,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#ninhthuan,Ge0c-IzCw9w,Xổ số Ninh Thuận ngày 5 tháng 12 - XSNT - SXNT - Kết quả xổ số kiến thiết Ninh Thuận hôm nay,AZ24. VN - Xổ số trực tiếp,2025-12-05T10:24:58Z,2555,1,0,https://www.youtube.com/watch?v=Ge0c-IzCw9w,Khánh Hoà
