province,date,year,month,temp_mean,temp_min,temp_max,temp_amplitude,temp_std,rainfall_total,rainfall_max_daily,rainfall_mean_daily,rainfall_days,latitude,longitude
Bắc Ninh,2011-01-01,2011,1,11.69032258064516,6.6,18.9,12.299999999999999,2.0703228152005146,9.0,3.5,0.2903225806451613,9,21.3282166,106.4625257
Bắc Ninh,2011-02-01,2011,2,17.0,11.5,21.4,9.899999999999999,2.9786897442655205,9.6,3.6,0.34285714285714286,10,21.3282166,106.4625257
Bắc Ninh,2011-03-01,2011,3,16.383870967741935,8.9,23.0,14.1,3.124003497031072,105.0,29.2,3.3870967741935485,20,21.3282166,106.4625257
Bắc Ninh,2011-04-01,2011,4,23.009999999999998,18.9,26.8,7.900000000000002,1.7576139782533946,51.4,8.9,1.7133333333333334,18,21.3282166,106.4625257
Bắc Ninh,2011-05-01,2011,5,25.35483870967742,20.6,29.5,8.899999999999999,2.442108202581998,214.0,33.1,6.903225806451613,19,21.3282166,106.4625257
Bắc Ninh,2011-06-01,2011,6,28.206666666666667,25.8,29.9,4.099999999999998,1.0143567125177833,281.5,39.5,9.383333333333333,28,21.3282166,106.4625257
Bắc Ninh,2011-07-01,2011,7,28.274193548387096,25.8,31.3,5.5,1.1407505546599535,229.3,30.7,7.396774193548388,26,21.3282166,106.4625257
Bắc Ninh,2011-08-01,2011,8,27.306451612903224,24.7,29.6,4.900000000000002,1.1701667926328474,214.0,33.1,6.903225806451613,25,21.3282166,106.4625257
Bắc Ninh,2011-09-01,2011,9,26.15,21.1,30.0,8.899999999999999,1.7945799623809755,296.4,98.2,9.879999999999999,25,21.3282166,106.4625257
Bắc Ninh,2011-10-01,2011,10,22.9741935483871,18.4,26.1,7.700000000000003,2.0602536643069764,167.9,36.4,5.416129032258064,20,21.3282166,106.4625257
Bắc Ninh,2011-11-01,2011,11,22.423333333333336,19.6,25.4,5.799999999999997,1.5080664334889538,26.0,9.8,0.8666666666666667,12,21.3282166,106.4625257
Bắc Ninh,2011-12-01,2011,12,15.458064516129031,12.2,20.2,8.0,1.9331794525338104,13.9,9.0,0.4483870967741936,4,21.3282166,106.4625257
Bắc Ninh,2012-01-01,2012,1,13.958064516129031,8.3,20.6,12.3,3.1708857010356364,57.4,9.4,1.8516129032258064,17,21.3282166,106.4625257
Bắc Ninh,2012-02-01,2012,2,15.486206896551725,10.3,21.9,11.599999999999998,3.255514457691204,14.0,5.2,0.4827586206896552,16,21.3282166,106.4625257
Bắc Ninh,2012-03-01,2012,3,20.509677419354837,13.2,24.6,11.400000000000002,3.3472730033774933,35.5,8.4,1.1451612903225807,22,21.3282166,106.4625257
Bắc Ninh,2012-04-01,2012,4,25.743333333333332,20.3,30.4,10.099999999999998,2.692605882185809,60.7,19.6,2.0233333333333334,17,21.3282166,106.4625257
Bắc Ninh,2012-05-01,2012,5,27.55483870967742,23.6,31.7,8.099999999999998,2.0545621933763916,346.2,57.3,11.167741935483871,26,21.3282166,106.4625257
Bắc Ninh,2012-06-01,2012,6,28.09333333333333,24.0,30.0,6.0,1.2910656740509538,310.09999999999997,80.1,10.336666666666666,26,21.3282166,106.4625257
Bắc Ninh,2012-07-01,2012,7,28.10967741935484,26.2,30.6,4.400000000000002,1.3806652596266002,413.1,49.5,13.325806451612904,30,21.3282166,106.4625257
Bắc Ninh,2012-08-01,2012,8,27.87741935483871,25.1,30.1,5.0,1.182570555307198,339.0,75.1,10.935483870967742,31,21.3282166,106.4625257
Bắc Ninh,2012-09-01,2012,9,26.09,21.7,27.7,6.0,1.400086204242562,162.6,29.3,5.42,20,21.3282166,106.4625257
Bắc Ninh,2012-10-01,2012,10,24.993548387096773,21.4,26.3,4.900000000000002,1.059224711403259,134.0,54.1,4.32258064516129,18,21.3282166,106.4625257
Bắc Ninh,2012-11-01,2012,11,21.776666666666664,17.0,26.8,9.8,2.511859228063786,71.8,12.1,2.393333333333333,21,21.3282166,106.4625257
Bắc Ninh,2012-12-01,2012,12,17.34516129032258,10.5,23.7,13.2,3.4690862110626397,66.1,23.9,2.1322580645161286,19,21.3282166,106.4625257
Bắc Ninh,2013-01-01,2013,1,14.69032258064516,9.2,20.2,11.0,3.3024591684288516,22.1,6.4,0.7129032258064517,19,21.3282166,106.4625257
Bắc Ninh,2013-02-01,2013,2,18.875,11.3,23.7,12.399999999999999,3.1963665714775678,22.8,5.0,0.8142857142857143,19,21.3282166,106.4625257
Bắc Ninh,2013-03-01,2013,3,22.5258064516129,13.7,26.8,13.100000000000001,3.1397417878901512,100.0,30.0,3.225806451612903,22,21.3282166,106.4625257
Bắc Ninh,2013-04-01,2013,4,24.33,17.8,28.8,11.0,3.134034526579614,77.0,15.7,2.566666666666667,20,21.3282166,106.4625257
Bắc Ninh,2013-05-01,2013,5,27.538709677419355,22.8,31.9,9.099999999999998,2.5305700832493363,331.3,58.2,10.687096774193549,24,21.3282166,106.4625257
Bắc Ninh,2013-06-01,2013,6,27.94333333333333,25.0,30.9,5.899999999999999,1.7093421467665988,187.3,27.3,6.243333333333334,26,21.3282166,106.4625257
Bắc Ninh,2013-07-01,2013,7,27.316129032258065,25.5,29.1,3.6000000000000014,0.9406015005280904,439.2,58.8,14.167741935483871,31,21.3282166,106.4625257
Bắc Ninh,2013-08-01,2013,8,27.741935483870968,25.4,29.9,4.5,1.1526127402698003,361.3,105.1,11.654838709677419,26,21.3282166,106.4625257
Bắc Ninh,2013-09-01,2013,9,25.626666666666665,21.5,28.1,6.600000000000001,1.76887521895409,321.0,41.6,10.7,25,21.3282166,106.4625257
Bắc Ninh,2013-10-01,2013,10,23.57741935483871,18.8,27.2,8.399999999999999,2.373704513683111,83.4,35.2,2.6903225806451614,12,21.3282166,106.4625257
Bắc Ninh,2013-11-01,2013,11,20.866666666666667,15.2,24.5,9.3,2.5494195868638547,111.2,58.8,3.7066666666666666,14,21.3282166,106.4625257
Bắc Ninh,2013-12-01,2013,12,14.05483870967742,9.6,18.8,9.200000000000001,3.0348903011122057,39.3,16.5,1.2677419354838708,4,21.3282166,106.4625257
Bắc Ninh,2014-01-01,2014,1,15.912903225806453,11.1,20.9,9.799999999999999,2.6061135733097367,4.5,2.0,0.14516129032258066,7,21.3282166,106.4625257
Bắc Ninh,2014-02-01,2014,2,16.342857142857145,9.1,22.6,13.500000000000002,4.465707075317376,20.3,4.0,0.725,16,21.3282166,106.4625257
Bắc Ninh,2014-03-01,2014,3,20.032258064516128,14.0,26.8,12.8,3.2718381272891235,62.2,9.8,2.0064516129032257,25,21.3282166,106.4625257
Bắc Ninh,2014-04-01,2014,4,25.083333333333332,21.9,28.5,6.600000000000001,1.8414917740850725,230.2,168.6,7.673333333333333,26,21.3282166,106.4625257
Bắc Ninh,2014-05-01,2014,5,27.929032258064513,21.3,31.8,10.5,2.837862287989217,272.0,52.5,8.774193548387096,22,21.3282166,106.4625257
Bắc Ninh,2014-06-01,2014,6,28.716666666666665,26.6,31.0,4.399999999999999,1.4415229813454682,257.4,36.0,8.58,23,21.3282166,106.4625257
Bắc Ninh,2014-07-01,2014,7,27.896774193548385,26.1,30.1,4.0,1.037138329239881,469.4,88.6,15.141935483870967,30,21.3282166,106.4625257
Bắc Ninh,2014-08-01,2014,8,27.364516129032257,24.8,29.9,5.099999999999998,1.4041719712097869,381.3,39.8,12.3,30,21.3282166,106.4625257
Bắc Ninh,2014-09-01,2014,9,27.05666666666667,24.8,28.6,3.8000000000000007,1.0849069031514857,273.9,58.1,9.129999999999999,26,21.3282166,106.4625257
Bắc Ninh,2014-10-01,2014,10,25.283870967741933,23.5,27.8,4.300000000000001,1.1039615857427747,37.8,7.0,1.2193548387096773,17,21.3282166,106.4625257
Bắc Ninh,2014-11-01,2014,11,21.39333333333333,17.8,26.2,8.399999999999999,2.137825729701725,42.0,13.8,1.4,19,21.3282166,106.4625257
Bắc Ninh,2014-12-01,2014,12,15.254838709677419,12.5,19.2,6.699999999999999,1.6940756987567829,34.9,10.9,1.1258064516129032,9,21.3282166,106.4625257
Bắc Ninh,2015-01-01,2015,1,16.26451612903226,11.0,21.1,10.100000000000001,2.871996795158004,45.7,19.1,1.474193548387097,13,21.3282166,106.4625257
Bắc Ninh,2015-02-01,2015,2,18.864285714285717,10.6,24.5,13.9,4.104849371144861,16.3,3.5,0.5821428571428572,16,21.3282166,106.4625257
Bắc Ninh,2015-03-01,2015,3,22.009677419354837,16.0,26.8,10.8,2.815594056761932,49.3,8.6,1.5903225806451613,24,21.3282166,106.4625257
Bắc Ninh,2015-04-01,2015,4,24.40666666666667,16.5,30.5,14.0,3.540303253456797,95.6,33.3,3.1866666666666665,17,21.3282166,106.4625257
Bắc Ninh,2015-05-01,2015,5,28.925806451612903,25.1,32.3,7.199999999999996,1.7593498310333235,350.6,119.2,11.30967741935484,25,21.3282166,106.4625257
Bắc Ninh,2015-06-01,2015,6,29.553333333333335,26.7,31.7,5.0,1.27974494585319,261.9,64.7,8.729999999999999,23,21.3282166,106.4625257
Bắc Ninh,2015-07-01,2015,7,28.200000000000003,25.2,32.5,7.300000000000001,2.013951340027857,254.4,31.6,8.206451612903226,22,21.3282166,106.4625257
Bắc Ninh,2015-08-01,2015,8,28.187096774193545,24.4,30.4,6.0,1.9324840552138889,265.2,39.0,8.55483870967742,25,21.3282166,106.4625257
Bắc Ninh,2015-09-01,2015,9,26.86,23.6,29.6,6.0,1.3644753949589108,319.5,39.7,10.65,28,21.3282166,106.4625257
Bắc Ninh,2015-10-01,2015,10,24.816129032258065,18.7,27.7,9.0,1.9849595754395175,42.2,19.7,1.3612903225806452,15,21.3282166,106.4625257
Bắc Ninh,2015-11-01,2015,11,22.75,15.4,27.1,11.700000000000001,3.0115581944602514,113.60000000000001,19.8,3.786666666666667,26,21.3282166,106.4625257
Bắc Ninh,2015-12-01,2015,12,16.787096774193547,12.5,23.1,10.600000000000001,3.1053439890489716,64.6,15.0,2.083870967741935,20,21.3282166,106.4625257
Bắc Ninh,2016-01-01,2016,1,15.929032258064517,5.2,20.9,15.7,4.176856357628074,110.4,20.9,3.5612903225806454,17,21.3282166,106.4625257
Bắc Ninh,2016-02-01,2016,2,14.820689655172414,10.0,23.1,13.100000000000001,3.2233943190308865,7.5,2.3,0.25862068965517243,7,21.3282166,106.4625257
Bắc Ninh,2016-03-01,2016,3,20.096774193548388,14.3,24.5,10.2,2.884381374572111,22.5,12.5,0.7258064516129032,13,21.3282166,106.4625257
Bắc Ninh,2016-04-01,2016,4,26.21333333333333,22.3,29.3,7.0,1.656280280573336,65.0,15.5,2.1666666666666665,14,21.3282166,106.4625257
Bắc Ninh,2016-05-01,2016,5,27.68064516129032,24.0,30.2,6.199999999999999,1.5791177610380436,219.29999999999998,45.1,7.074193548387096,22,21.3282166,106.4625257
Bắc Ninh,2016-06-01,2016,6,29.076666666666664,27.0,31.6,4.600000000000001,1.4177892779893664,180.0,25.0,6.0,24,21.3282166,106.4625257
Bắc Ninh,2016-07-01,2016,7,29.02258064516129,25.3,31.2,5.899999999999999,1.4757392898520065,252.6,83.9,8.148387096774194,28,21.3282166,106.4625257
Bắc Ninh,2016-08-01,2016,8,28.17096774193548,26.1,31.3,5.199999999999999,1.2977399709718684,405.0,58.1,13.064516129032258,29,21.3282166,106.4625257
Bắc Ninh,2016-09-01,2016,9,27.28666666666667,23.5,29.3,5.800000000000001,1.293413909090931,274.7,71.2,9.156666666666666,20,21.3282166,106.4625257
Bắc Ninh,2016-10-01,2016,10,25.651612903225807,20.1,27.8,7.699999999999999,1.9354363793456564,133.6,40.0,4.309677419354839,19,21.3282166,106.4625257
Bắc Ninh,2016-11-01,2016,11,20.573333333333334,13.4,25.3,11.9,3.8864870524929596,36.1,9.6,1.2033333333333334,15,21.3282166,106.4625257
Bắc Ninh,2016-12-01,2016,12,18.93548387096774,15.0,23.0,8.0,2.3537981203573617,17.3,3.5,0.5580645161290323,13,21.3282166,106.4625257
Bắc Ninh,2017-01-01,2017,1,17.92258064516129,11.9,22.0,10.1,2.891102405360206,43.4,12.7,1.4,15,21.3282166,106.4625257
Bắc Ninh,2017-02-01,2017,2,17.946428571428573,12.4,23.9,11.499999999999998,2.9666644373096664,24.8,4.6,0.8857142857142858,19,21.3282166,106.4625257
Bắc Ninh,2017-03-01,2017,3,20.812903225806455,15.6,24.9,9.299999999999999,2.636884770012255,84.2,21.2,2.7161290322580647,28,21.3282166,106.4625257
Bắc Ninh,2017-04-01,2017,4,23.816666666666666,19.6,28.3,8.7,2.3744448837037937,74.8,11.6,2.493333333333333,22,21.3282166,106.4625257
Bắc Ninh,2017-05-01,2017,5,26.11935483870968,21.6,28.3,6.699999999999999,1.591942074917448,163.9,22.9,5.287096774193548,27,21.3282166,106.4625257
Bắc Ninh,2017-06-01,2017,6,28.253333333333334,26.2,33.1,6.900000000000002,1.995120484363399,384.9,39.2,12.83,27,21.3282166,106.4625257
Bắc Ninh,2017-07-01,2017,7,27.151612903225807,25.6,29.9,4.299999999999997,1.1182936310116802,435.1,35.7,14.035483870967743,31,21.3282166,106.4625257
Bắc Ninh,2017-08-01,2017,8,27.583870967741937,24.8,30.1,5.300000000000001,1.580104801206457,415.7,63.4,13.40967741935484,28,21.3282166,106.4625257
Bắc Ninh,2017-09-01,2017,9,27.16,25.7,28.6,2.900000000000002,0.6531620699758771,354.7,44.0,11.823333333333332,28,21.3282166,106.4625257
Bắc Ninh,2017-10-01,2017,10,23.612903225806452,18.8,26.8,8.0,2.3400487082514427,184.5,33.1,5.951612903225806,17,21.3282166,106.4625257
Bắc Ninh,2017-11-01,2017,11,20.253333333333334,12.5,26.1,13.600000000000001,3.5805733824523727,27.0,8.4,0.9,16,21.3282166,106.4625257
Bắc Ninh,2017-12-01,2017,12,15.983870967741936,11.6,19.4,7.799999999999999,2.065122558783303,44.4,10.4,1.432258064516129,15,21.3282166,106.4625257
Bắc Ninh,2018-01-01,2018,1,16.174193548387095,7.8,21.1,13.3,3.922581441001618,41.0,11.6,1.3225806451612903,22,21.3282166,106.4625257
Bắc Ninh,2018-02-01,2018,2,15.842857142857143,9.8,21.9,12.099999999999998,3.9035054114673002,17.2,3.1,0.6142857142857142,15,21.3282166,106.4625257
Bắc Ninh,2018-03-01,2018,3,21.154838709677417,16.2,24.6,8.400000000000002,2.4165869471463846,46.0,16.8,1.4838709677419355,24,21.3282166,106.4625257
Bắc Ninh,2018-04-01,2018,4,22.926666666666666,16.8,26.7,9.899999999999999,2.4651968283078034,115.6,66.6,3.853333333333333,22,21.3282166,106.4625257
Bắc Ninh,2018-05-01,2018,5,27.33225806451613,25.3,29.5,4.199999999999999,1.3222171018846058,234.0,27.1,7.548387096774194,28,21.3282166,106.4625257
Bắc Ninh,2018-06-01,2018,6,28.36,25.6,30.6,5.0,1.4133842974979567,227.2,49.0,7.573333333333333,26,21.3282166,106.4625257
Bắc Ninh,2018-07-01,2018,7,27.925806451612903,25.7,31.8,6.100000000000001,1.9689197955453444,333.5,37.6,10.758064516129032,29,21.3282166,106.4625257
Bắc Ninh,2018-08-01,2018,8,27.40967741935484,25.6,29.9,4.299999999999997,1.0793068265356476,568.5,88.5,18.338709677419356,31,21.3282166,106.4625257
Bắc Ninh,2018-09-01,2018,9,26.516666666666666,23.3,29.3,6.0,1.3248508916317607,296.8,94.6,9.893333333333334,23,21.3282166,106.4625257
Bắc Ninh,2018-10-01,2018,10,23.532258064516128,20.1,25.4,5.299999999999997,1.5527152769206578,111.5,20.4,3.596774193548387,18,21.3282166,106.4625257
Bắc Ninh,2018-11-01,2018,11,21.416666666666668,16.3,24.6,8.3,2.105507283183847,80.1,11.7,2.67,19,21.3282166,106.4625257
Bắc Ninh,2018-12-01,2018,12,16.861290322580647,7.2,24.4,17.2,5.176915260355651,101.89999999999999,20.4,3.287096774193548,23,21.3282166,106.4625257
Bắc Ninh,2019-01-01,2019,1,16.15483870967742,9.2,20.3,11.100000000000001,3.109537876671003,47.1,6.5,1.5193548387096774,23,21.3282166,106.4625257
Bắc Ninh,2019-02-01,2019,2,20.65357142857143,14.0,24.0,10.0,2.694917320638867,80.2,20.1,2.8642857142857143,28,21.3282166,106.4625257
Bắc Ninh,2019-03-01,2019,3,21.04516129032258,15.8,25.5,9.7,2.898256799029079,77.4,11.5,2.4967741935483874,27,21.3282166,106.4625257
Bắc Ninh,2019-04-01,2019,4,26.06,21.6,29.4,7.799999999999997,2.183890865026187,221.79999999999998,90.1,7.393333333333333,25,21.3282166,106.4625257
Bắc Ninh,2019-05-01,2019,5,26.719354838709677,22.1,32.0,9.899999999999999,2.3784335678255,274.6,44.8,8.858064516129033,26,21.3282166,106.4625257
Bắc Ninh,2019-06-01,2019,6,29.133333333333333,23.8,31.6,7.800000000000001,1.8523672335193402,285.7,35.8,9.523333333333333,25,21.3282166,106.4625257
Bắc Ninh,2019-07-01,2019,7,28.851612903225806,26.4,31.2,4.800000000000001,1.2478971559499439,240.9,25.1,7.770967741935484,30,21.3282166,106.4625257
Bắc Ninh,2019-08-01,2019,8,27.925806451612903,25.2,31.0,5.800000000000001,1.562256432628884,496.0,114.4,16.0,28,21.3282166,106.4625257
Bắc Ninh,2019-09-01,2019,9,26.793333333333333,24.2,29.1,4.900000000000002,1.3331149246403506,140.5,27.5,4.683333333333334,18,21.3282166,106.4625257
Bắc Ninh,2019-10-01,2019,10,24.496774193548386,20.3,26.6,6.300000000000001,1.9220620647224564,87.0,10.5,2.806451612903226,25,21.3282166,106.4625257
Bắc Ninh,2019-11-01,2019,11,21.09333333333333,17.1,24.3,7.199999999999999,1.6283974210614376,49.1,14.6,1.6366666666666667,14,21.3282166,106.4625257
Bắc Ninh,2019-12-01,2019,12,17.448387096774194,14.2,22.1,7.900000000000002,2.5057096091050313,25.6,3.7,0.8258064516129032,17,21.3282166,106.4625257
Bắc Ninh,2020-01-01,2020,1,18.24516129032258,13.2,22.9,9.7,3.398120922870701,82.3,28.8,2.6548387096774193,26,21.3282166,106.4625257
Bắc Ninh,2020-02-01,2020,2,18.420689655172417,13.8,23.4,9.599999999999998,2.6999178969454443,75.0,15.7,2.586206896551724,23,21.3282166,106.4625257
Bắc Ninh,2020-03-01,2020,3,21.729032258064517,15.5,25.5,10.0,2.632893661403373,119.4,25.6,3.851612903225807,30,21.3282166,106.4625257
Bắc Ninh,2020-04-01,2020,4,21.240000000000002,15.9,26.2,10.299999999999999,2.9786134242352573,101.3,26.7,3.3766666666666665,23,21.3282166,106.4625257
Bắc Ninh,2020-05-01,2020,5,27.993548387096773,24.2,31.4,7.199999999999999,1.6518546110096908,145.79999999999998,36.2,4.703225806451612,24,21.3282166,106.4625257
Bắc Ninh,2020-06-01,2020,6,29.903333333333332,26.5,31.9,5.399999999999999,1.2674936804122758,176.8,38.1,5.8933333333333335,27,21.3282166,106.4625257
Bắc Ninh,2020-07-01,2020,7,29.532258064516128,27.7,31.7,4.0,1.1166578397982048,162.7,28.0,5.248387096774193,28,21.3282166,106.4625257
Bắc Ninh,2020-08-01,2020,8,27.32903225806452,25.1,29.5,4.399999999999999,1.4378672976291673,455.0,75.3,14.67741935483871,31,21.3282166,106.4625257
Bắc Ninh,2020-09-01,2020,9,27.003333333333334,24.7,29.9,5.199999999999999,1.4868349474368503,335.8,34.3,11.193333333333333,30,21.3282166,106.4625257
Bắc Ninh,2020-10-01,2020,10,22.612903225806452,20.2,26.5,6.300000000000001,2.0687745060758194,191.0,53.4,6.161290322580645,18,21.3282166,106.4625257
Bắc Ninh,2020-11-01,2020,11,21.666666666666668,16.6,24.2,7.599999999999998,1.9959153691776466,35.0,11.8,1.1666666666666667,14,21.3282166,106.4625257
Bắc Ninh,2020-12-01,2020,12,16.119354838709675,10.7,21.5,10.8,3.131604418913592,17.7,5.7,0.5709677419354838,11,21.3282166,106.4625257
Bắc Ninh,2021-01-01,2021,1,15.154838709677419,8.2,20.4,12.2,3.213703855852042,12.3,5.1,0.3967741935483871,9,21.3282166,106.4625257
Bắc Ninh,2021-02-01,2021,2,19.407142857142855,15.2,22.9,7.699999999999999,1.6156476906545736,49.3,25.5,1.7607142857142857,11,21.3282166,106.4625257
Bắc Ninh,2021-03-01,2021,3,21.73225806451613,16.0,27.1,11.100000000000001,2.732689407497577,52.0,12.7,1.6774193548387097,27,21.3282166,106.4625257
Bắc Ninh,2021-04-01,2021,4,23.990000000000002,20.5,27.1,6.600000000000001,1.8649859017679202,160.0,38.8,5.333333333333333,28,21.3282166,106.4625257
Bắc Ninh,2021-05-01,2021,5,28.04516129032258,24.2,31.2,7.0,1.7629215731615184,147.0,24.5,4.741935483870968,31,21.3282166,106.4625257
Bắc Ninh,2021-06-01,2021,6,29.4,25.7,32.6,6.900000000000002,2.0847558361956247,185.6,20.4,6.1866666666666665,20,21.3282166,106.4625257
Bắc Ninh,2021-07-01,2021,7,28.809677419354838,26.0,31.5,5.5,1.272885131950162,239.9,66.4,7.738709677419355,28,21.3282166,106.4625257
Bắc Ninh,2021-08-01,2021,8,28.316129032258065,25.6,31.4,5.799999999999997,1.4343632208971215,308.4,49.7,9.948387096774193,29,21.3282166,106.4625257
Bắc Ninh,2021-09-01,2021,9,27.05,25.6,29.4,3.799999999999997,0.925407645497284,203.20000000000002,20.2,6.773333333333334,27,21.3282166,106.4625257
Bắc Ninh,2021-10-01,2021,10,22.870967741935484,18.4,28.2,9.8,3.0409640520057786,320.5,80.0,10.338709677419354,22,21.3282166,106.4625257
Bắc Ninh,2021-11-01,2021,11,20.2,15.9,25.3,9.4,2.648877446039723,33.8,9.2,1.1266666666666665,15,21.3282166,106.4625257
Bắc Ninh,2021-12-01,2021,12,16.993548387096773,10.7,20.3,9.600000000000001,2.1394602876848756,8.8,4.0,0.2838709677419355,12,21.3282166,106.4625257
Bắc Ninh,2022-01-01,2022,1,17.01290322580645,10.5,21.4,10.899999999999999,2.7874411127392897,58.300000000000004,13.0,1.8806451612903228,24,21.3282166,106.4625257
Bắc Ninh,2022-02-01,2022,2,13.642857142857142,7.3,20.3,13.0,3.181593890259988,115.4,29.1,4.121428571428572,19,21.3282166,106.4625257
Bắc Ninh,2022-03-01,2022,3,21.458064516129035,16.5,26.0,9.5,2.295615268803899,55.2,15.4,1.7806451612903227,25,21.3282166,106.4625257
Bắc Ninh,2022-04-01,2022,4,22.696666666666665,16.4,28.1,11.700000000000003,3.506593133270363,142.9,107.1,4.763333333333334,17,21.3282166,106.4625257
Bắc Ninh,2022-05-01,2022,5,24.741935483870968,19.6,28.0,8.399999999999999,1.9786820855556677,274.4,37.2,8.851612903225806,25,21.3282166,106.4625257
Bắc Ninh,2022-06-01,2022,6,28.36,25.9,30.6,4.700000000000003,1.5439760584172015,302.2,30.1,10.073333333333332,26,21.3282166,106.4625257
Bắc Ninh,2022-07-01,2022,7,27.961290322580645,26.1,30.5,4.399999999999999,1.0781704934300638,285.6,44.4,9.212903225806452,26,21.3282166,106.4625257
Bắc Ninh,2022-08-01,2022,8,27.406451612903226,24.6,29.1,4.5,1.222275332831074,491.4,97.1,15.851612903225806,29,21.3282166,106.4625257
